but when i poused it for a minute then again it does not play.,unable to play videos,0
ridiculous considering its a major streaming company.,worst app for streaming,0
even tho you have premium they keep showing you adds of 30secs 2 times,,
bruh really?,getting ads despite paying for subscription,1
no hdr or dolby vision on phone samsung s22 ultra,unable to use dolby atmos,0
very good for our meetings that we held.,good app for conducting online meeting,0
they make you buy the disney plus that includes espn most people do not,,
want espn that is more of your money down the drain!,unable to watch espn+,0
the update is bad.,recent update is bad,1
useful in training and religious seminars,good for spiritual meetings,1
"low quality apps are old, have limited time to use.",unable to download the app,0
please fix the password recovery page. it does not accept email address,,
pasted or even typed.,unable to enter password,0
thanks for the app. easy to chat with friends,good app for conversation,1
tried over wifi and cellular.,unable to use the app on wifi,0
it does not want to load the application it keeps loading it does not give,,
access to the application please fix that soon,unable to use app,1
nice app to connect many people in one stage.,good app for connecting with people,1
"but with the latest update, sometimes green interference appears during",,
streaming.,unable to play videos,0
i think there are very few films,poor quality of movies,0
i am outraged by the inability to change english in zoom if you have,,
ukrainian installed on your phone.,want to use ukrainian language,0
"i can not login at all to run the app, it will not even pull up to login.",unable to login,1
it is impossible to watch series or movies every time i want to watch a video,,
i get a caption that says something went wrong.,unable to watch movies and shows,1
video quality and audio quality are best,video quality is good,1
text,reason,label
"wow great , excellant app to connect with people's any where in the world",good app for connecting with people,1
"it does not load the app, it gets stuck, not even on my smarttv",unable to use app on the tv,1
"i made the one-year package and I am already sorry, if i used it 2 days it",,
was a lot. the app is always down.,app is not good,0
will not work with samsung dex.,unable to use on tablet,0
best app for meet,good app for conducting online meeting,0
i have a samsung tab 6s,unable to use on tablet,0
"the audio of the movies is very low, the other platforms are 10 in this",,
"regard, you can not watch anything without headphones, you need to",,
improve on this urgently,video sound is low,1
"it sucks, well, why is it so difficult to turn on the sound, the most necessary",,
"function, should not everything be so complicated, or rather sometimes it",,
"does not turn on in any way,",facing sound related issues,1
excellent series and movies.,good for watching movies and serials,1
do not download this app. they coax you into buying the plus subscription to,,
"watch the sport you want to watch and after you do, you just watch the",,
sport through your t.v provider and they only release the out of country,,
stream in which you have to upgrade to watch. you are absolutely better off,,
going to your sports web page and subbing through them instead.,unable to watch espn+,0
"well, I am going to download what i want so i can watch it off the grid.",unable to play offline videos,0
simply the best streaming app!,good for streaming,1
when worn is always problematic. the camera can not turn on even though I,,
"have given the camera permission, storage, etc. sometimes this application",,
is unworkable.,camera is not working,1
the app of 2 giant movie/series platforms also works like a monster on my,,
phone.,good for watching movies and serials,1
"i want to turn off the ""post attendee"" web page that automatically opens",,
after each meeting.,meeting gets disconnected,0
"during a meeting with the camera switched on, my video always stops when",,
i use another app at the same time.,video sending pauses during multitasking,1
ads ads adds inhave premium version but too much ads,getting ads despite paying for subscription,1
"it still does not work from the tablet, too bad",unable to use on tablet,1
"when i tried to put it on a different phone and even upgraded to pro, the",,
payment processing was almost impossible to use.,receiving incorrect phone number message,0
"zoom : gm, i can't write on my whiteboard. restarted several times & it's still",,
the same. can someone help? thanks,want to refresh app,0
very helpful for users to activate with groups/colleagues more practical,good for sharing with groups,1
"fix bluetooth issue. while using android app, audio will not connect to any",,
"bluetooth devices. it used to. i do not know what happened, but now it will",,
"not connect to my bluetooth headphones, car audio, or anything else. I",,
have done extensive research online to see how to resolve issue and see if,,
I am the only one having this problem. apparently this had been an issue for,,
many many people since the beginning of the year. and after several zoom,,
"updates, the problem is still not resolved.",want to connect audio,0
when I am connected to 100mbps wifi and bluetooth earphone(one plus,,
bullets) the voice starts to break but when i switch to mobile data with,,
slower bandwidth the voice is normal please fix this bug. i only experience,,
this in zoom not in other meeting apps.,want to hear audio with bluetooth speaker,0
why can not it pick up where it left off?,unable to keep track of episodes,0
i like a lot of disney plus,good for watching movies and serials,0
i just want to know what is the point of having subscripation when i have to,,
see ads in every few minutes. is there any bug in the application. when i,,
"click ""go ads free"", its show membership exists, but still showing 2-3 ads",,
every few minutes. this is really frustrating.,getting ads despite paying for subscription,1
"due to error code 39, i am not able to watch them.",unable to play videos,1
a lot of movies,missing some movies,0
i enjoy watching hulu,app has very good content,0
i can teach very well with my teacher,good quality of education,0
one of the worst programs is heating up the device,app heats up the device,1
it is bad [?][?] the app,app is not good,1
clearing data and caches did not work.,reinstalling app does not solve the issues,0
"note a thousand i loved it super cool with this app to watch several movies,",,
series and cartoons i liked it super recommend i loved it,good for watching movies and serials,1
this app sucks on android!,mobile app is bad,1
i love disney+ it is very good and it has varieties of series and movies,good for watching movies and serials,1
"this is good. but it does not show us odi matches, test matches, t20",,
matches. i have taken premium plan. filmy is not able to enjoy sports,,
games. there is one drawback in this app. when we want to download a,,
movie. so according to our language it is not downloaded.,good for watching cricket and movies,0
text,reason,label
the app no longer works on mobile phones since the last update.,unable to use on phone,1
i really do not like the commercials.,advertisements are bad,1
"so if you turn it down to avoid the screaming, you can not hear the show.",unable to hear audio,1
"i like this zoom software, which helped me learn how much useful",,
knowledge.,good app for conducting online meeting,0
always give disney plus a five star because they are outstanding on what,,
they offer although you do pay up the ying yang for it so therefore but if you,,
had to go for netflix or prime or you know if you if you put them all together,,
disney plus all day long hands down disney plus just be prepared to be,,
paying top price 12 14 bucks whatever it is canadian and they were having,,
a free trial but that is my only glitch about disney they should have a one,,
month free trial so everybody can try it or two w,good for watching movies and serials,0
hardly ever works on samsung a7 12.0.0.,unable to use on tablet,0
are displayed in black so completely not visible,app shows black screen,0
it helps me a lot for live sessions,good app for conducting online meeting,0
an error 83 has occurred and the application is not running.,unable to use app,1
very disappointing as i use the app at work during my lunch breaks.,app is not working consistently,0
the app works without any problems. but the content is simply weak. after,,
"only 1 month, we did not know what else to watch and we were very bored.",,
either old stuff or for kids. it may be nice for them. we are going back to,,
netflix.,app service is better than netflix,0
"the screen is fuzzy, could be clearer.",facing issues with screen,1
"since i installed it, i can not log in from my phone and i can not access the",,
web on my phone either because it can only be used on mobile devices,,
through the app.,unable to login,1
the app does not load and i can not use it,app is not loading,1
"in my phone, there is no sound, even though there is an important meeting.",unable to hear sound,1
"but i do not know how to listen on the tv but on the same phone, and it is",,
not my device since it happens with the devices in my house,want to connect audio to smart tv,0
i have all the disney movies. and they are all awesome. i like the adult,,
movies. my sister likes watching the movies too.,app is good to watch disney content,0
the app opens .,unable to use app,0
it gives code:83 error on xiaomi note 9 pro and will not turn on,unable to use on huawei,0
android (samsung) is annoyed by not being able to change the background.,want to change virtual background,0
I am giving it a four stars rating it is a good app but it likes to do stuff like,,
kick me out of my own account then my account does not want to work,,
anymore and then i can not login anymore and then i have to wait in a,,
whole other day just for my android work or the app,app is crashing,0
"for a season it has been impossible to open the app, so it became even",,
more slop than it already was,app is not good,0
good app for meetings,good app for conducting online meeting,0
dear disney. disney plus will not turn on while 4.5g connected on poco x3,,
pro device. 3g works too. i am requesting that this error be fixed. it is worth,,
the money we gave.,unable to connect to disney+,1
i love disney+ is much louder and nicer than netflix i love disney+,disney is better than netflix,1
what is that problem 83. that is why they do not have more subscribers.,unable to make payment,0
mines all of the sudden just shows a blank green screen.,app shows black screen,0
very helpful for meeting especially for this time. it is just a pity my hp redmi,,
note 11 does not support to change the virtual background. it would be nice,,
if d apgrade. can support to my phone.,android version needs virtual background,0
not worth using unless you fix the playback issue in the app when,,
connected to bluetooth headphones.,unable to hear audio,0
"it has all of my all time favorite movies I have watched as a kid, that way i",,
can rewatch them and go down memory lane!!,good for watching childhood movies,1
there are errors that need to be fixed,app has many errors,0
good app excellent movies. it just consumes a lot of internet and if you do,,
not have a good signal you will not be able to watch,app performance is bad,0
the verge: president biden's awesome video conferencing setup starts with,,
"a $7,0 zoom gadget. via @googlenews",good for video conferencing,1
"i literally cannot get into the app on my phone. the disney+ logo appears,",,
"and then it starts loading, and does not stop.",unable to use app,1
brilliant! but is a shame to have such good programmes ring-fenced in yet,,
another subscription service.,app subscription is not worthy,0
"excellent app, it has been very precious in this pandemic!",good app for connecting with people,0
"i cannot mirrot my screen from my android phone, and repeatedly receive",,
an hdcp error message.,unable to use on tablet,0
text,reason,label
hotstar has been one of my favourite app but recently it started glitch all the,,
time in mobile. when you click on a movie which you are trying to watch,,
does not connect to the server but this the movie does not show any,,
response and suddenly the app crashes,unable to use app,0
it used to be when watching series.,unable to sync watched episodes,0
i recommend you to download,want to download the app,0
it's pretty horrible that zoom has put his 40-min restriction on 1-to-1 calls.,zoom has a time limit,1
very happy to know about this app.,good app for conducting calls,0
"very good option to watch series and movies i, who am a big marvel fan,",,
loved it,good for watching marvel movies,1
"one pain point is that to join any zoom call, it is necessary to download the",,
zoom app.,want to install app in mobile,0
the ads are way too long,getting long duration ads,1
zoom has expanded its online features to now offer users zoom phone and,,
breakout rooms.,good for video conferencing,0
also the ui is nice and user friendly.,ui/ux is good,1
and pls for the love of god why do not you let us watch our downloads,,
without connection.,unable to play offline videos,1
horrible and there is content that cannot be seen in my country,unable to use the service,0
it lacks an editor to continue watching similar to that of hbo+,unable to use app on the tv,0
so i what is the use of taking subscription.,subscription plans are expensive,0
this is by far the worst app I have ever used!,app is not good,1
it is a very nice appreciate,good for students,0
for some reason does not open anymore.,unable to use app,0
"there is a lot of movie selection, but i do not watch a movie because when i",,
"select a movie, only blackscreen appears.",unable to view all movies,1
update and now app will not open at all.,unable to open app since the last update,1
bye not woth it with so many free alternatives.,want the app for free,0
error code 36 keeps popping up so i can not enjoy watching anything.,unable to play videos,1
i do not like time limit and always errors,want to extend meeting timelimit,0
this app is excellent. i appreciate them telling us what changes they have,,
included in every update. wish other app developers could do the same,want update notifications in advance,0
it is not even enough on the login screen.,unable to login,1
we can do @zoom @googlemeet in peace .,good app for conversation,0
requiring me to launch hulu at home before i leave is not realistic.,subscription plans are expensive,0
"the controls can be a bit ""faffy"" at first until you get to know them, so the",,
intuitiveness could be better. it is also not so obvious how you can,,
"disconnect from the call audio, so the buttons or process to do so could be",,
a bit more obvious.,want better voice control,0
hello disney plus and unhappy tv show disney plus need seal team and,,
"chicago pd 8,9,10, and line of duty 4,5, tv show the terminal list tv show",want more content on the platform,0
"the only problem: the app only launches once out of 3 and sometimes, it",,
refuses access to profiles because of a bad code when it is the right one.,app is not working consistently,1
"leoniewatson @zoom i'm also hearing this whenever zoom is running, even",,
if there's no meeting in progress and its just sitting in the system tray.,want to enter meetings,0
"content good, app bad.",app is not good,1
i did not even open the app open this poorrah,unable to use app,1
it is a good page i ti ene movies what i do not ebisto,missing some movies,0
the best for sports and movies,need to update with new movies,0
I have rebooted everything uninstall and reinstalled for it to keep saying,,
having issues playing and that is more then one show / movie please fix,,
this.,unable to play offline videos,0
please improve the picture quality and the stability of the picture quality.,good quality of pictures,0
"dear zoom tem ,is there not show virtual background my mobile",want to use virtual background,0
"i cancelled my paid subscription, but I am still being charged for it!! get your",,
money back! i do not want to use your services! this is a scam!,getting charged for cancelled subscription,1
there is no way for anyone to read the problem i have with this stupid,,
application.,want to download the app,0
paul__walsh @zoom i always manually update every day. took care of that,,
problem. always get on five minutes early. i would force everyone to update,,
if i was product manager. keeps everyone's experience high and security,,
problems down.,updates are too frequent,0
app seems to require a login & connection to play a download.,unable to play downloaded video,0
not a great first look of the app.,app is difficult to use,0
it conflicts with my tv at all times.,viewing experience is bad,0
text,reason,label
a permanent message: unable to connect. error 83 try again later. same,,
message for two days in a row. all other apps work fine.,unable to connect to the server,0
still not working on my xiaomi 10 t pro. edit after 6 months: still does not,,
work,unable to use on huawei,0
the application is terrible,app is not good,1
"excellent way to communicate with brothers in the church, a blessing in",,
these times.,good app for connecting with people,0
downloaded videos are unloaded,unable to play videos,0
"everytime i open it it says ""sorry something went wrong"".",app crashes when entering the app,0
the best streaming of the multiverse!,best streaming service,1
the audio is low compared to other apps but it fulfills its purpose,unable to hear audio,0
"there is a lot of cool content, i really like it!",best streaming service,0
good app for study,good app for students,1
my kids loves this app,app has good content for whole family,0
other apps work but this app takes long time to get online.,downloading the app is time consuming,1
this is a waste app this app begging money worest app,unable to use app,0
i like star wars,good for watching star wars and marvel movies,0
you guys charged my account $40 4 days ago and the screen is blank.,unable to login,0
the price is good and so is the design,app is good with reasonable price,0
worst app it only needs money but before it was free on everything and no,,
hindi audio,app is not good,1
1 little thing is that the sync between the mobile app and the browser side,,
(windows) is not good. on the pc the content i watch does not save where i,,
last left off and instead start from the 1st episode. if you start watching,,
"something using the mobile app, only then it saves the minute you left and",,
continues from there.,unable to sync watched episodes on chromecast,0
disney+ has great content. i am very pleased.,best streaming service,0
"it does not pay for the subscription, poor streaming, there is hardly any",,
news.,worst app for streaming,0
"excellent content, although somewhat limited, many marvel series are",,
"missing. although i applaud that in the last month, they have added new",,
material,good for watching marvel movies,0
new update is very bad.,recent update is bad,1
marvel and star wars,good for watching star wars and marvel movies,1
it is everything I have grown up to wrapped in one app. how are you not,,
supposed to love it!?,app is not good,0
why can not i install this application when my internet quota is sufficient and,,
the network is good,facing network connection issues,0
amount got deducted and received an email from zoom.,amount getting deducted without any notification,0
it has been like this for roughly 2 years & is practically unusable on my,,
phone.,unable to use on phone,1
"it is a pity about the series, they are cool",want to know when the next season is coming,0
i do not like it so much why do i have to put my email and it says error,want to login,0
i liked disney more these days when i go to watch it does not go away and it,,
keeps crashing.,unable to connect to disney+,0
"I am not sure what is going on, but the app will not open. tells me to reach",,
out to customer service.,unable to use app,1
why is the zoom app audio so slow?,zoom app is slow,1
this is ridiculous! do they not have any developers?,,
time to get this fixed!,unable to use app,0
i could not hear a thing. not even with the phone to my ear. my sound was,,
turned all the way up.,unable to hear sound,1
"the app was very useful, i benefited a lot throughout the pandemic and I am",,
still using it. thank you!,good app for conducting online classes,0
i downloaded it and it does not load me,unable to download,0
excellent as long as you have a good internet signal.,audio and video quality is good,0
the device I am using is pixel 6 pro.,unable to use on pixel devices,0
video chat app #zoom (@zoom) has announced that it is bringing end-to-,,
end encryption feature to its cloud phone service zoom phone and it will,,
soon be available on breakout rooms.,good for video conferencing,0
"the android version has always been stuck and cannot be opened, and the",,
user experience is extremely poor.,android app is bad,1
worst app ever .there is no use of quality change option. disney you should,,
stop these app things . you guys just focus on disney world you can see,,
everything in dolby vision. thank you hotstar.,app is not good,1
i hope to increase the speed adjustment setting. it is very difficult to adjust,,
the speed at some millippings because the pace is slow and the speed,,
cannot be adjusted,want double speed playback,0
text,reason,label
only downside is could not see movie details while scrolling.,unable to play videos,0
garbage app. did not work to begin with then still failed to load after the,,
update.,unable to open app since the last update,1
zoom asking for verification but sending request to old email address; can't,,
change the email address as it sends confirmation email to redundant,,
address.,want to access account,0
now the app suddenly will not open at all on my tablet.,unable to use app,1
hotstar not play well video is laging fixed this issue quickly my moto g71 5g,unable to play videos,0
my android app is locking up at the beginning of starting of the app.,unable to load the android app,1
"things that'd make zoom less shit: if you cancel a premium account, pro-",,
rata refund for the unused time left.,getting logged out automatically,0
let me know how to get refund so that i can uninstall this pathetic app.,reinstalling did not work,0
"we wish you the best of luck, and thank you for all the work you put into",,
your students!,good app for conducting online classes,0
"very good. varieties of movies, cartoons, series. and it does not lock, it does",,
not let me down.,good for watching movies and serials,1
excellent platform. great variety.,app has very good content,0
this application is very useful when and i have classes it does not because,,
me any discomfort the application is great i love it is the best application i,,
used,good app for conducting online classes,0
because it is very good and easy app for attend meetings.,good app for conducting online meeting,0
great super special has a lot of premieres and a lot of great movies,good picture quality of movies delivered,0
not able to watch live tv while using jio tv app like star sports hd,unable to use with jio tv,1
many error codes difficult to fix,getting error code frequently,1
plus i subscribed to disney and star+ 12 months i do not understand why,,
this is happening i have already sent other messages and nothing helped,,
please i ask you to solve this i really like the applications,unable to connect to disney+,0
i was barely a week old and suddenly he would not let me in i get a,,
connection error when my internet is pulling well,unable to connect to internet,1
the annoying thing is that there are always problems with the app and often,,
does not work.,unable to use app,0
nics but thoda network issue,facing network connection issues,1
there are videos that slow down and have poor viewing,video keeps buffering,0
consistently loses connection to chromecast after 1-2 hours (despite stable,,
internet connection and no problems otherwise),app takes too long to connect to chromecast,0
television rots your brain. and hulu makes it so easy!,hulu has become bad,0
i'll mute you too.,want to mute participant,1
try these tips to improve your zoom audio.,unable to hear sound,0
on the phone/@zoom with 2022-client-516.,receiving incorrect phone number message,0
worst. at least app can not install to phone.,facing network connection issues,0
it is a login problem again.,unable to login,1
but there is no such option in the app.,unable to use app,0
not showing camera in zoom,app is not working,0
"typed in code, did not work.",code is wrong,0
great works really well! and no ads that i have seen!!,want to see ads while in use,0
make sure that there is a constant sound at the conference,good quality of sound,0
somehow they attach themselves to your zoom and interrupt a majority of,,
meetings,meeting gets disconnected,0
pretty terribly functioning application.,app is not good,1
zoom @ngpvan for some reason we are having real issues with the zoom /,,
ngpvan event integrations -- registrants on our ngp forms are not receiving,,
their zoom links. please help.,want to login,0
love it but why are commercials so much louder than the shows!,ads are louder than the content,1
does not work most of the time,unable to connect to the server,0
"it is a free campaign, so i started it, but since the first day, the downloaded",,
"video does not play, and the home is loading all the time.",unable to play offline videos,1
having difficulty downloading the app on my android. help needed.,want to download the on android,1
i want to watch movies. free,want to watch free movies,1
the streaming experience has been incredibly improved.,netflix is better,0
virtual background does not appear,unable to switch virtual background,1
love the platform. being able to share some of my childhood memories with,,
my children is amazing! along with keeping up with and enjoying all the best,,
disney creations always make for an awesome time with the family,app is good to watch disney content,1
"too bad the app can not connect to tv using chromecast, just like no other",,
online movie apps.,unable to stream on chromecast,1
text,reason,label
"honestly, i only have espn+ because it was bundled.",unable to watch espn+,0
great app but at latest update screen goes out on zoom!,want to update zoom app,0
after account password change on another device the app no longer loads,,
on my phone.,unable to access account through the app,1
the android app is not working.,unable to load the android app,1
it is good for students,good for students,1
when did zoom change the account packages?!,want to access account,0
it hangs on the home screen and then crashes.,app is stuck on home page indefinitely,0
classes are very convenient and easy to use. but it is kaka.,good app for conducting online classes,0
even after having subscription ads are shown for long time it is very worst,,
things i ever experienced in application.,getting ads despite paying for subscription,1
"will sometimes stop working, but all i needed to do so far is uninstall and",,
install the app again. I have also struggled with the language choices,,
becoming a garbled mess as i scrolled through them (I would have to check,,
"whether that still happens), which was annoying.",app is not working consistently,1
it is a pity that the tv is not reflected,unable to watch on tv,0
there are so many different shows to watch!,good app for watching shows,0
great i love it,good to watch shows,0
"via zoom from my partner's 14 year old apple #macbookpro. slow, but like",,
"the tortoise, got me to the finish line (if i can complete the online modules).",,
"still waiting for a community to pick up my options, welcome me to their",,
team to prove there is a comeback after retirement.,good for remote management,0
"excellent application for holding business meetings, family meetings, etc.",good app for conducting online meeting,0
battery drain is terrible and offline downloaded movies start tearing after few,,
minutes of play (and actually this is what you need from the app to show,,
movies to the kids when travelling).,app performance is bad,1
i can not sign in is denied payment method,unable to login,1
"it is great ~ summer companion class, online lessons.",good app for conducting online classes,0
"content is great, but the app is bad and buggy as hell.",app is not good,1
it has not let me download for quite some time. i actually thought it was a,,
"matter of space on the cell phone, but no. i keep trying it will not let me",,
download!,want to download the app,0
will be cancelling my subscription.,want to cancel subscription,1
do not download this app any more.,unable to use app,0
"stopped working for my s22 ultra 6/22, if you want my money you will fix.",unable to use on s22 ultra,1
"when you come back to the app while screen sharing is on, the screen",,
sharing stream goes black.,want to share screen,0
very good i just think it should be more modern! it is like there is no way to,,
be such a famous app!,app is not good,0
could you please cancel my subscription?,want to cancel subscription,1
total waste of time and very irritating too.,app is difficult to use,0
charge me and i do not even use this,unable to use app,0
always seems to have technical glitches.,app is not working consistently,0
10/10 app better than netflix,app service is better than netflix,1
we have enjoyed the benefits of this program as jehovah's witness,,
worldwide.thank you for this wonderful program that joined us together each,,
week !,good app for conducting online meeting,0
"it is been frozen of the blue disney +page for a week now. useless. edit,",,
"reinstalled it, it started working again, a few weeks later, now I am",,
"reinstalling again. annoying okay so when you can watch the show, you can",,
"not pause it, it just keeps playing, you just tap tap tap your phone and it just",,
"plays, does not show the line of how long you have been watching, it just",,
plays the stupid film. and it is so stupid.,unable to use app,0
"I have even tried reinstalling it, but that did not help.",reinstalling did not work,1
the fact i do not pay for access to this app is the only reason i use it though.,do not want the subscription,0
very bad aap. i installed so many times but not install very bad aap is not,,
working,want to install,0
really good app. have not had any problems using it,app is good with reasonable price,0
downloads pause when i turn off my screen,unable to play downloaded video,0
do not hate zoom but hate master piches,poor quality of the application,0
it is great. where is the share button?,want to improve photo sharing,0
"zoom is excellent when I am having meeting, however.i would like to be",,
able to have choir rehearsals.,good quality of sound,0
"difficult to navigate, intuitively incomprehensible. and add ukrainian please",want ukrainian language support,1
not able to register,want to register,0
text,reason,label
it is very nice app for all . we are enjoying movies and tv show etc .,good for watching movies and serials,1
"after logging in and accepting the location access permission, i get a blank",,
screen.,getting blank screen after logging in,1
why you do not give 1 month free premium i know this is business model,,
but show some you know what i mean,getting ads despite paying for subscription,0
but i did not know that my tv had to have an android system for it to work,unable to install on android tv,0
we use it a lot with our team,use it with friends and family,0
the picture quality is terrible and keeps breaking all the time. i put it on,,
"highest available quality, but still the quality keeps breaking and shows",,
standard definition instead of hd. my network connection is just fine as other,,
apps work seamlessly. please improve the picture quality and the stability of,,
the picture quality.,video and picture quality is bad,1
this app have different bugs like did not support for mobile data and etc.,app is not optimized for devices,0
it uses low data.. vedio quality was soo good.,video quality is good,1
total bs! i can not play anything due to error code 39. and before you try to,,
"tell me how to fix it, I have already researched it and done everything to fix",,
it. total waste of time and money. deleting this app and canceling,,
subscription.,facing error 39 issue while using the app,1
"in addition, you must have the screen permanently on when using the app",,
to download.,have to reinstall the app to make the app work,0
they are very patient and willing to repeat.,good app for conducting online meeting,0
"and i get other things except cancellation, very bad the app, not even 1 star",,
deserves,app is not good,1
a bad application that supports gay people should not be downloaded.,unable to install trash app,0
i just subscribed to the app and i already regretted it. in addition to the slow,,
"opening, the app does not work on the tv. it spends hours and hours",,
charging and nothing! and the worst thing is to be forced to use it because,,
"you can not get the money back (good strategy to remove the ""test""",,
function) disappointment with this platform,facing connection problems with the app,0
"it is practical to have a movie application on your cell phone, to be able to",,
download your favorites and it is also disney and i love disney,app is good for movies,1
show can not play in background/mini player and i have to restart app,,
sometimes if i switch apps.,app is crashing while watching videos,0
i love it my family love to watch the movies here i will like to give more than,,
5,good to watch movies with family,1
my monthly subscription is over we can not get a new membership with the,,
money you made a disgusting appif you lost 4 customers on android,want to cancel subscription,0
i loved the app but it could have the dc movies also right but other than that,,
it is magnificent,good for watching marvel movies,0
"at the time when netflix broke, disney+ came as a drug, including",,
"animations, marvel content, disney chanel, star wars, and also in marvel",,
series that came out exclusively for netflix. 's,app is good with lots of shows,0
zoom does not mirror to the tv easily,app is not working,0
the app does not load,unable to use app,1
belom again many corporate dates all have to pay subscription @zoom?,want to attend zoom meetings,0
very good app allows you to watch all the games of your favorite teams and,,
champions,good for watching sports and movies,0
i think it is excellent to have the films that were history and that drove by a,,
lot the special effects that now excite us so much when we watch our,,
favorite movies,good picture quality of movies delivered,0
"zoom i have ""add a timestamp to recording"" and ""display participant names""",,
unchecked -- however i am still getting timestamps in the audio transcript of,,
cloud recorded zoom meetings.,zoom cloud meetings is user friendly,0
but when i have signed in so my meating is no preparing and i have signed,,
in but i do not have any bagground opction in settings and right side of mute,,
and i do not have any virtual opction i have really searched in google but i,,
can not do anything. man please solve this problem,want to login,0
thank you beautiful movie collections,good picture quality of movies delivered,0
on the phone it looks like it is working but other users on zoom call see my,,
video as 3:4 ratio which sucks.,want to zoom in or zoom out,0
error code 39 is not make any sense bc there is nothing i can do about it.,,
"also, there is not any solution provided by disney.",getting error code 39,1
"a bit of a cripped-down app, what annoys the most is that player they share",,
"light years into netflix, not to mention the performance of this player.",app is slow compared to other platforms,0
"i think the app is very good, however, it does not even open anymore, I",,
"have installed and uninstalled it several times, but it does not even open.",unable to use app,1
excellent application i recommend it to everyone who likes to have the best,,
entertainment,good for entertainment,1
excellent movies i really like to watch with my little granddaughter,app is good for movies,0
will not launch keep getting an error,unable to use app,0
gives an error when you try to open.,unable to use app,0
text,reason,label
how did you change the language?,want to change the language,1
I am on 5g fiber optic internet and it can not load a show.,unable to load shows,1
very helpful to my activities,good app for school,0
it is not working with th s8 ultra,unable to use on s22 ultra,0
i love zoom and i think it is a great way to connect with friends. although i,,
think that meetings should last free for 1 hour as sometimes 45 minutes is,,
not long enough. but apart from that i love it!,good app for conducting webinars,0
slow process in oping app,app is slow compared to other platforms,0
i can not see everybody that I am in the meeting with,unable to switch virtual background,0
i love the app for when the missing episodes of annphibia and the house,,
buo,good to watch shows,0
i love zoom thank you for your' hard work' your zoom allow me to stay,,
connect with the most important meeting i need.,good app for conducting online meeting,0
it says it is recording my zoom calls and then does not save the videos so i,,
can not see them.,want to connect to meetings,0
"if i enter the meeting id and password however, that is when i encounter",,
problems.,receiving incorrect meeting passcode message,0
zoom i was on a meeting call that got disconnected because the meeting,,
host had a problem with their zoom account and ran out of time so they had,,
to start a new meeting. the info wasn't available because i was dialed in,,
instead of on a computer. i tried contacting zoom (1),getting logged out automatically,0
the music sounds too loud while the speech sounds few did not work with,,
disney.,unable to hear audio,0
"all the great star wars i grew up on, plus all the great marvel stuff that we",,
"enjoy as a family. kudos for adding logan and deadpool, somehow get",,
spider-man and venom and it will be complete. great app my favorite,,
streaming service by a mile.,good for watching marvel movies,1
"i want to cancel my subscription, but since i paid with kakao pay, i can not",,
cancel my subscription.,want to cancel subscription,1
"stable, very good, not jammed.",good for connectivity,0
espn has failed us all.,espn is bad,1
"excellent way to communicate with brothers in the church, a blessing in",,
these times. thank you,good app for connecting with people,0
very helpful in the learning process,good for learning,1
congratulations to disney for that i recommend this subscription,app is good to watch disney content,0
"marcfbellemare @zoom my pet peeve with zoom is how that ""sign in""",,
window stays up when i join a meeting. like wtf?,meeting gets disconnected,0
the jpl convey is ideal for any small office or meeting room with up to 4,,
people,good app for conducting online meeting,0
I am trying to watch txt and it will not let me make a account.,want to create an account,0
i can not play movies even though i paid hard love,unable to view all movies,1
can not open the app for a few days.,facing connection problems with the app,0
we're proud to partner with zoom to bring our customers an industry-leading,,
solution for unified communications.,good app for conducting online meeting,0
on 3 samsung tvs it is impossible to install the application!!,unable to install on tv,1
"in a series that i started watching, some episodes have voiceover and",,
others do not.,unable to sync watched episodes,0
you not going to enjoy a single show every 10 minutes they put an add in,,
front of you. and even if you paid the membership you can not even skip the,,
add.,subscription plans are expensive,0
and i highly recommend and fact it is a super app to download it when you,,
get it sometimes delete it,want the app for free,0
continuously buffers despite being updated has nevdr worked on this,,
device. sucks bc this is my largest device help,app performance is bad despite good internet,0
zoom is not opening please help me say more what,want to use the app,0
"i mean really, the viewing of shows are such an absolute joy to wach and",,
absorb all the creative nature of its pure intellectual contexts!,good to watch shows,1
app does not load and go to main screen,unable to use app,1
downloaded movies series have to be reloaded all the time and often,,
nothing happens there. i can not look at anything like that,unable to download movies,0
bokwash app no contact only ads,getting ads frequently,0
i cancelled my subscription to netflix because i was not enjoying any new,,
shows like i do with disney.,want to use disney xd,0
"i made the account, paid and they never sent me to my access email, and",,
then they do not allow me to enter the account.,unable to create an account,0
i can not install it anymore.,want to reinstall the app,0
"very good, but sometimes when it comes to the action, on the computer it",,
"crashes a lot, a lot, and that has to improve a lot",app is slow compared to other platforms,0
several bugs.. link or password not recognized.,want to login from direct link,0
text,reason,label
zoom 's product pricing structure actually couldn't be more confusing even if,,
they tried. total chaos and seemingly quite expensive.,customer service is bad,0
the programs on the channel are fine. there are almost all the tastes. the,,
only downside: the sequence of episodes (excluding applications on,,
tablet/tel) does not work. the settings are well set but qd i watch disneyplus,,
"on the tv, no channels. even by clicking on the ""next episode"" button, it puts",,
me back on the page pr go select the next episode.,app is good for movies,0
the app is very freindly to use and we can easily schedule our meetings.,good app for conducting online meeting,0
it does not load and you have to uninstall,reinstalling did not work,0
disney plus is good,good for watching movies and serials,0
is not loading at all. stuck,app has frequent loading issues,0
hey zoom every day when i open your app on my ubuntu laptop i have to,,
